order_code,shop,kho_ban,kenh_ban_hang,ngay_dat_hang,so_luong,ten_san_pham,gia_tri_thuoc_tinh_1,gia_san_pham,ma_san_pham
585675841084032868,Tẩy lồng máy giặt Blue,Miền Nam - Kho mặc định,tiktokshop,2026-08-22T21:16:50+07:00,1,"[MUA NHIỀU GIẢM SÂU] Bột Tẩy Lồng Máy Giặt Blue 150g - Làm Sạch Sâu, Khử Mùi Diệt Khuẩn Cho Máy Giặt Cửa Ngang & Cửa Đứng.",Combo 3 Túi (Bán chạy nhất - Đã giảm 35%),58999,SP000442
585675794666587605,Tẩy lồng máy giặt Blue,Miền Nam - Kho mặc định,tiktokshop,2026-08-22T21:16:37+07:00,1,"[MUA NHIỀU GIẢM SÂU] Bột Tẩy Lồng Máy Giặt Blue 150g - Làm Sạch Sâu, Khử Mùi Diệt Khuẩn Cho Máy Giặt Cửa Ngang & Cửa Đứng.",Combo 3 Túi (Bán chạy nhất - Đã giảm 35%),58999,SP000442
585675730224251946,Tẩy lồng máy giặt Blue,Kho Hà Nội,tiktokshop,2026-08-22T21:14:26+07:00,1,"[MUA NHIỀU GIẢM SÂU] Bột Tẩy Lồng Máy Giặt Blue 150g - Làm Sạch Sâu, Khử Mùi Diệt Khuẩn Cho Máy Giặt Cửa Ngang & Cửa Đứng.",Combo 5 Túi (Tiết kiệm nhất - Khuyên dùng),88999,SP000443
585675774741087704,Tẩy lồng máy giặt Blue,Kho Hà Nội,tiktokshop,2026-08-22T21:14:19+07:00,1,"[MUA NHIỀU GIẢM SÂU] Bột Tẩy Lồng Máy Giặt Blue 150g - Làm Sạch Sâu, Khử Mùi Diệt Khuẩn Cho Máy Giặt Cửa Ngang & Cửa Đứng.",Combo 3 Túi (Bán chạy nhất - Đã giảm 35%),58999,SP000442
585675714224489941,Tẩy lồng máy giặt Blue,Miền Nam - Kho mặc định,tiktokshop,2026-08-22T21:13:54+07:00,1,"[MUA NHIỀU GIẢM SÂU] Bột Tẩy Lồng Máy Giặt Blue 150g - Làm Sạch Sâu, Khử Mùi Diệt Khuẩn Cho Máy Giặt Cửa Ngang & Cửa Đứng.",1 TÚI (Không áp dụng Voucher Shop),29000,
585675738772702430,Tẩy lồng máy giặt Blue,Miền Nam - Kho mặc định,tiktokshop,2026-08-22T21:10:53+07:00,1,"[MUA NHIỀU GIẢM SÂU] Bột Tẩy Lồng Máy Giặt Blue 150g - Làm Sạch Sâu, Khử Mùi Diệt Khuẩn Cho Máy Giặt Cửa Ngang & Cửa Đứng.",Combo 2 Túi (Rẻ hơn mua lẻ 22%),45999,TP32743
585675701299217661,Tẩy lồng máy giặt Blue,Miền Nam - Kho mặc định,tiktokshop,2026-08-22T21:09:56+07:00,1,"[MUA NHIỀU GIẢM SÂU] Bột Tẩy Lồng Máy Giặt Blue 150g - Làm Sạch Sâu, Khử Mùi Diệt Khuẩn Cho Máy Giặt Cửa Ngang & Cửa Đứng.",Combo 2 Túi (Rẻ hơn mua lẻ 22%),45999,TP32743
585675676593457101,Tẩy lồng máy giặt Blue,Miền Nam - Kho mặc định,tiktokshop,2026-08-22T21:09:09+07:00,1,"[MUA NHIỀU GIẢM SÂU] Bột Tẩy Lồng Máy Giặt Blue 150g - Làm Sạch Sâu, Khử Mùi Diệt Khuẩn Cho Máy Giặt Cửa Ngang & Cửa Đứng.",Combo 2 Túi (Rẻ hơn mua lẻ 22%),45999,TP32743
585675656154875806,Tẩy lồng máy giặt Blue,Miền Nam - Kho mặc định,tiktokshop,2026-08-22T21:06:30+07:00,1,"[MUA NHIỀU GIẢM SÂU] Bột Tẩy Lồng Máy Giặt Blue 150g - Làm Sạch Sâu, Khử Mùi Diệt Khuẩn Cho Máy Giặt Cửa Ngang & Cửa Đứng.",Combo 2 Túi (Rẻ hơn mua lẻ 22%),45999,TP32743
585675634703763218,CLEVY VIỆT NAM,Miền Nam - Kho mặc định,tiktokshop,2026-08-22T21:04:52+07:00,1,"Móc Treo Đa Năng Xoay 360° 6 Nhánh, Treo Đồ Lót, Khăn, Mũ Lưỡi Trai Và Phụ Kiện - MT01",2 cái (Ngẫu nhiên màu),29280,
585675589671945654,Tẩy lồng máy giặt Blue,Miền Nam - Kho mặc định,tiktokshop,2026-08-22T21:04:49+07:00,1,"[MUA NHIỀU GIẢM SÂU] Bột Tẩy Lồng Máy Giặt Blue 150g - Làm Sạch Sâu, Khử Mùi Diệt Khuẩn Cho Máy Giặt Cửa Ngang & Cửa Đứng.",Combo 3 Túi (Bán chạy nhất - Đã giảm 35%),58999,SP000442
585675602075747375,Tẩy lồng máy giặt Blue,Miền Nam - Kho mặc định,tiktokshop,2026-08-22T21:04:11+07:00,1,"[MUA NHIỀU GIẢM SÂU] Bột Tẩy Lồng Máy Giặt Blue 150g - Làm Sạch Sâu, Khử Mùi Diệt Khuẩn Cho Máy Giặt Cửa Ngang & Cửa Đứng.",1 TÚI (Không áp dụng Voucher Shop),29000,
585675518630528525,Tẩy lồng máy giặt Blue,Kho Hà Nội,tiktokshop,2026-08-22T20:59:52+07:00,1,"[MUA NHIỀU GIẢM SÂU] Bột Tẩy Lồng Máy Giặt Blue 150g - Làm Sạch Sâu, Khử Mùi Diệt Khuẩn Cho Máy Giặt Cửa Ngang & Cửa Đứng.",Combo 3 Túi (Bán chạy nhất - Đã giảm 35%),58999,SP000442
585675514771375841,Tẩy lồng máy giặt Blue,Kho Hà Nội,tiktokshop,2026-08-22T20:59:10+07:00,1,"[MUA NHIỀU GIẢM SÂU] Bột Tẩy Lồng Máy Giặt Blue 150g - Làm Sạch Sâu, Khử Mùi Diệt Khuẩn Cho Máy Giặt Cửa Ngang & Cửa Đứng.",Combo 3 Túi (Bán chạy nhất - Đã giảm 35%),59000,SP000442
585675544364942729,Tẩy lồng máy giặt Blue,Miền Nam - Kho mặc định,tiktokshop,2026-08-22T20:58:33+07:00,1,"[MUA NHIỀU GIẢM SÂU] Bột Tẩy Lồng Máy Giặt Blue 150g - Làm Sạch Sâu, Khử Mùi Diệt Khuẩn Cho Máy Giặt Cửa Ngang & Cửa Đứng.",Combo 3 Túi (Bán chạy nhất - Đã giảm 35%),58999,SP000442
585675527077791513,Nước Giặt Xả Blue,Kho Hà Nội,tiktokshop,2026-08-22T20:57:47+07:00,1,[MUA NHIỀU GIẢM NHIỀU] Nước Lau Kính Đa Năng Blue 560ml Siêu Sạch Chống Bám Bụi Đánh Bay Vết Bẩn Trên Tất Cả Các Bề Mặt Kính Không Để Lại Vệt Sọc,1 Chai (Không áp dụng Voucher Shop),38999,TP32279_02
585675480836638098,Tẩy lồng máy giặt Blue,Kho Hà Nội,tiktokshop,2026-08-22T20:57:19+07:00,1,"[MUA NHIỀU GIẢM SÂU] Bột Tẩy Lồng Máy Giặt Blue 150g - Làm Sạch Sâu, Khử Mùi Diệt Khuẩn Cho Máy Giặt Cửa Ngang & Cửa Đứng.",Combo 3 Túi (Bán chạy nhất - Đã giảm 35%),58999,SP000442
585675489730725080,CLEVY VIỆT NAM,Miền Nam - Kho mặc định,tiktokshop,2026-08-22T20:55:23+07:00,1,"Móc Treo Đa Năng Xoay 360° 6 Nhánh, Treo Đồ Lót, Khăn, Mũ Lưỡi Trai Và Phụ Kiện - MT01",2 cái (Ngẫu nhiên màu),29280,
585675506009932816,Tẩy lồng máy giặt Blue,Kho Hà Nội,tiktokshop,2026-08-22T20:54:57+07:00,1,"[MUA NHIỀU GIẢM SÂU] Bột Tẩy Lồng Máy Giặt Blue 150g - Làm Sạch Sâu, Khử Mùi Diệt Khuẩn Cho Máy Giặt Cửa Ngang & Cửa Đứng.",Combo 3 Túi (Bán chạy nhất - Đã giảm 35%),58999,SP000442
585675435690526351,Tẩy lồng máy giặt Blue,Kho Hà Nội,tiktokshop,2026-08-22T20:51:42+07:00,1,"[MUA NHIỀU GIẢM SÂU] Bột Tẩy Lồng Máy Giặt Blue 150g - Làm Sạch Sâu, Khử Mùi Diệt Khuẩn Cho Máy Giặt Cửa Ngang & Cửa Đứng.",Combo 2 Túi (Rẻ hơn mua lẻ 22%),45999,TP32743
585675370454550123,Tẩy lồng máy giặt Blue,Miền Nam - Kho mặc định,tiktokshop,2026-08-22T20:48:57+07:00,1,"[MUA NHIỀU GIẢM SÂU] Bột Tẩy Lồng Máy Giặt Blue 150g - Làm Sạch Sâu, Khử Mùi Diệt Khuẩn Cho Máy Giặt Cửa Ngang & Cửa Đứng.",1 TÚI (Không áp dụng Voucher Shop),29000,
585675333610604541,Tẩy lồng máy giặt Blue,Kho Hà Nội,tiktokshop,2026-08-22T20:46:47+07:00,1,"[MUA NHIỀU GIẢM SÂU] Bột Tẩy Lồng Máy Giặt Blue 150g - Làm Sạch Sâu, Khử Mùi Diệt Khuẩn Cho Máy Giặt Cửa Ngang & Cửa Đứng.",1 TÚI (Không áp dụng Voucher Shop),29000,
585675318706997245,Tẩy lồng máy giặt Blue,Kho Hà Nội,tiktokshop,2026-08-22T20:46:29+07:00,1,"[MUA NHIỀU GIẢM SÂU] Bột Tẩy Lồng Máy Giặt Blue 150g - Làm Sạch Sâu, Khử Mùi Diệt Khuẩn Cho Máy Giặt Cửa Ngang & Cửa Đứng.",1 TÚI (Không áp dụng Voucher Shop),29000,
585675313774430133,Nước Giặt Xả Blue,Miền Nam - Kho mặc định,tiktokshop,2026-08-22T20:44:42+07:00,1,Bột tẩy lồng máy giặt Smile Mon 450G,Default Title,38999,TP30671
585675284752205781,Tẩy lồng máy giặt Blue,Miền Nam - Kho mặc định,tiktokshop,2026-08-22T20:44:39+07:00,1,"[MUA NHIỀU GIẢM SÂU] Bột Tẩy Lồng Máy Giặt Blue 150g - Làm Sạch Sâu, Khử Mùi Diệt Khuẩn Cho Máy Giặt Cửa Ngang & Cửa Đứng.",Combo 3 Túi (Bán chạy nhất - Đã giảm 35%),58999,SP000442
585675328639436559,Tẩy lồng máy giặt Blue,Miền Nam - Kho mặc định,tiktokshop,2026-08-22T20:44:23+07:00,1,"[MUA NHIỀU GIẢM SÂU] Bột Tẩy Lồng Máy Giặt Blue 150g - Làm Sạch Sâu, Khử Mùi Diệt Khuẩn Cho Máy Giặt Cửa Ngang & Cửa Đứng.",Combo 3 Túi (Bán chạy nhất - Đã giảm 35%),58999,SP000442
585675343502345389,Tẩy lồng máy giặt Blue,Kho Hà Nội,tiktokshop,2026-08-22T20:43:25+07:00,1,"[MUA NHIỀU GIẢM SÂU] Bột Tẩy Lồng Máy Giặt Blue 150g - Làm Sạch Sâu, Khử Mùi Diệt Khuẩn Cho Máy Giặt Cửa Ngang & Cửa Đứng.",Combo 2 Túi (Rẻ hơn mua lẻ 22%),45999,TP32743
585675258811811162,Tẩy lồng máy giặt Blue,Miền Nam - Kho mặc định,tiktokshop,2026-08-22T20:39:40+07:00,1,"[MUA NHIỀU GIẢM SÂU] Bột Tẩy Lồng Máy Giặt Blue 150g - Làm Sạch Sâu, Khử Mùi Diệt Khuẩn Cho Máy Giặt Cửa Ngang & Cửa Đứng.",Combo 3 Túi (Bán chạy nhất - Đã giảm 35%),58999,SP000442
585675271907215247,Tẩy lồng máy giặt Blue,Kho Hà Nội,tiktokshop,2026-08-22T20:39:05+07:00,1,[MUA 5 GÓI TẶNG 2 VIÊN] Combo 5 Túi Bột tẩy lồng Blue 150g+Tặng 2 Viên thả bồn cầu Blue - Giải Pháp Làm Sạch Toàn Diện Cho Gia Đình - Tiện Lợi & Tiết Kiệm,Combo 5 Túi Tẩy lồng+2 Viên thả bồn cầu,99000,SP000450
585675271907215247,Tẩy lồng máy giặt Blue,Kho Hà Nội,tiktokshop,2026-08-22T20:39:05+07:00,1,[BỘ QUÀ TẶNG TRẢI NGHIỆM] 2 Viên thả Bồn cầu Blue 50g,Mặc định,0,SP000451
585675182119683237,CLEVY VIỆT NAM,Miền Nam - Kho mặc định,tiktokshop,2026-08-22T20:37:45+07:00,1,"Móc Treo Đa Năng Xoay 360° 6 Nhánh, Treo Đồ Lót, Khăn, Mũ Lưỡi Trai Và Phụ Kiện - MT01",1 cái (Ngẫu nhiên màu),15500,
585675192875255025,Tẩy lồng máy giặt Blue,Miền Nam - Kho mặc định,tiktokshop,2026-08-22T20:37:29+07:00,1,"[MUA NHIỀU GIẢM SÂU] Bột Tẩy Lồng Máy Giặt Blue 150g - Làm Sạch Sâu, Khử Mùi Diệt Khuẩn Cho Máy Giặt Cửa Ngang & Cửa Đứng.",Combo 5 Túi (Tiết kiệm nhất - Khuyên dùng),88999,SP000443
585675239532168778,Tẩy lồng máy giặt Blue,Miền Nam - Kho mặc định,tiktokshop,2026-08-22T20:36:55+07:00,1,[MUA 5 GÓI TẶNG 2 VIÊN] Combo 5 Túi Bột tẩy lồng Blue 150g+Tặng 2 Viên thả bồn cầu Blue - Giải Pháp Làm Sạch Toàn Diện Cho Gia Đình - Tiện Lợi & Tiết Kiệm,Combo 5 Túi Tẩy lồng+2 Viên thả bồn cầu,99000,SP000450
585675239532168778,Tẩy lồng máy giặt Blue,Miền Nam - Kho mặc định,tiktokshop,2026-08-22T20:36:55+07:00,1,[BỘ QUÀ TẶNG TRẢI NGHIỆM] 2 Viên thả Bồn cầu Blue 50g,Mặc định,0,SP000451
585675178398353128,Tẩy lồng máy giặt Blue,Kho Hà Nội,tiktokshop,2026-08-22T20:36:27+07:00,1,"[MUA NHIỀU GIẢM SÂU] Bột Tẩy Lồng Máy Giặt Blue 150g - Làm Sạch Sâu, Khử Mùi Diệt Khuẩn Cho Máy Giặt Cửa Ngang & Cửa Đứng.",Combo 3 Túi (Bán chạy nhất - Đã giảm 35%),58999,SP000442
585675174596347096,CLEVY VIỆT NAM,Miền Nam - Kho mặc định,tiktokshop,2026-08-22T20:35:16+07:00,1,"Móc Treo Đa Năng Xoay 360° 6 Nhánh, Treo Đồ Lót, Khăn, Mũ Lưỡi Trai Và Phụ Kiện - MT01",3 cái (Ngẫu nhiên màu),39600,
585675075820029140,Tẩy lồng máy giặt Blue,Miền Nam - Kho mặc định,tiktokshop,2026-08-22T20:30:04+07:00,1,"[MUA NHIỀU GIẢM SÂU] Bột Tẩy Lồng Máy Giặt Blue 150g - Làm Sạch Sâu, Khử Mùi Diệt Khuẩn Cho Máy Giặt Cửa Ngang & Cửa Đứng.",Combo 2 Túi (Rẻ hơn mua lẻ 22%),45999,TP32743
585675085648005005,Tẩy lồng máy giặt Blue,Kho Hà Nội,tiktokshop,2026-08-22T20:28:51+07:00,1,"[MUA NHIỀU GIẢM SÂU] Bột Tẩy Lồng Máy Giặt Blue 150g - Làm Sạch Sâu, Khử Mùi Diệt Khuẩn Cho Máy Giặt Cửa Ngang & Cửa Đứng.",Combo 3 Túi (Bán chạy nhất - Đã giảm 35%),58999,SP000442
585675085465814498,CLEVY VIỆT NAM,Miền Nam - Kho mặc định,tiktokshop,2026-08-22T20:28:27+07:00,1,"Móc Treo Đa Năng Xoay 360° 6 Nhánh, Treo Đồ Lót, Khăn, Mũ Lưỡi Trai Và Phụ Kiện - MT01",2 cái (Ngẫu nhiên màu),29280,
585674997125776942,Tẩy lồng máy giặt Blue,Kho Hà Nội,tiktokshop,2026-08-22T20:28:26+07:00,1,"[MUA NHIỀU GIẢM SÂU] Bột Tẩy Lồng Máy Giặt Blue 150g - Làm Sạch Sâu, Khử Mùi Diệt Khuẩn Cho Máy Giặt Cửa Ngang & Cửa Đứng.",1 TÚI (Không áp dụng Voucher Shop),29000,
585675150485129103,Tẩy lồng máy giặt Blue,Miền Nam - Kho mặc định,tiktokshop,2026-08-22T20:27:30+07:00,1,"[MUA NHIỀU GIẢM SÂU] Bột Tẩy Lồng Máy Giặt Blue 150g - Làm Sạch Sâu, Khử Mùi Diệt Khuẩn Cho Máy Giặt Cửa Ngang & Cửa Đứng.",Combo 3 Túi (Bán chạy nhất - Đã giảm 35%),58999,SP000442
585675149069026500,Tẩy lồng máy giặt Blue,Miền Nam - Kho mặc định,tiktokshop,2026-08-22T20:27:00+07:00,1,"[MUA NHIỀU GIẢM SÂU] Bột Tẩy Lồng Máy Giặt Blue 150g - Làm Sạch Sâu, Khử Mùi Diệt Khuẩn Cho Máy Giặt Cửa Ngang & Cửa Đứng.",Combo 5 Túi (Tiết kiệm nhất - Khuyên dùng),88999,SP000443
585674992399254685,Tẩy lồng máy giặt Blue,Miền Nam - Kho mặc định,tiktokshop,2026-08-22T20:25:48+07:00,1,"[MUA NHIỀU GIẢM SÂU] Bột Tẩy Lồng Máy Giặt Blue 150g - Làm Sạch Sâu, Khử Mùi Diệt Khuẩn Cho Máy Giặt Cửa Ngang & Cửa Đứng.",Combo 3 Túi (Bán chạy nhất - Đã giảm 35%),58999,SP000442
585674957122930656,Nước Giặt Xả Blue,Kho Hà Nội,tiktokshop,2026-08-22T20:23:53+07:00,1,[MUA NHIỀU GIẢM NHIỀU] Nước Lau Kính Đa Năng Blue 560ml Siêu Sạch Chống Bám Bụi Đánh Bay Vết Bẩn Trên Tất Cả Các Bề Mặt Kính Không Để Lại Vệt Sọc,Combo 2 Chai (Bán chạy nhất),65000,SP001214
585675016574764445,Tẩy lồng máy giặt Blue,Miền Nam - Kho mặc định,tiktokshop,2026-08-22T20:23:39+07:00,1,"[MUA NHIỀU GIẢM SÂU] Bột Tẩy Lồng Máy Giặt Blue 150g - Làm Sạch Sâu, Khử Mùi Diệt Khuẩn Cho Máy Giặt Cửa Ngang & Cửa Đứng.",1 TÚI (Không áp dụng Voucher Shop),29000,
585674918467110109,Tẩy lồng máy giặt Blue,Miền Nam - Kho mặc định,tiktokshop,2026-08-22T20:19:35+07:00,1,"[MUA NHIỀU GIẢM SÂU] Bột Tẩy Lồng Máy Giặt Blue 150g - Làm Sạch Sâu, Khử Mùi Diệt Khuẩn Cho Máy Giặt Cửa Ngang & Cửa Đứng.",1 TÚI (Không áp dụng Voucher Shop),29000,
585674964219036796,Tẩy lồng máy giặt Blue,Miền Nam - Kho mặc định,tiktokshop,2026-08-22T20:19:33+07:00,1,Bột Vệ Sinh Lồng Máy Giặt Blue 150g/gói Kháng Khuẩn Khử Mùi Tiện Lợi Tại Nhà Không Cần Gọi Thợ,Combo 2 Túi (tiết kiệm hơn mua lẻ 22%),48999,SP000446_01
585674928263431953,Tẩy lồng máy giặt Blue,Miền Nam - Kho mặc định,tiktokshop,2026-08-22T20:17:18+07:00,1,Bột Vệ Sinh Lồng Máy Giặt Blue 150g/gói Kháng Khuẩn Khử Mùi Tiện Lợi Tại Nhà Không Cần Gọi Thợ,1 TÚI (Không áp dụng Voucher Shop),28999,SP000447_01
585674857963554157,Tẩy lồng máy giặt Blue,Miền Nam - Kho mặc định,tiktokshop,2026-08-22T20:14:52+07:00,1,"[MUA NHIỀU GIẢM SÂU] Bột Tẩy Lồng Máy Giặt Blue 150g - Làm Sạch Sâu, Khử Mùi Diệt Khuẩn Cho Máy Giặt Cửa Ngang & Cửa Đứng.",1 TÚI (Không áp dụng Voucher Shop),29000,
585674811073791950,Tẩy lồng máy giặt Blue,Kho Hà Nội,tiktokshop,2026-08-22T20:13:50+07:00,1,"[MUA NHIỀU GIẢM SÂU] Bột Tẩy Lồng Máy Giặt Blue 150g - Làm Sạch Sâu, Khử Mùi Diệt Khuẩn Cho Máy Giặt Cửa Ngang & Cửa Đứng.",Combo 5 Túi (Tiết kiệm nhất - Khuyên dùng),88999,SP000443
585674779324089852,Tẩy lồng máy giặt Blue,Miền Nam - Kho mặc định,tiktokshop,2026-08-22T20:13:45+07:00,1,"[MUA NHIỀU GIẢM SÂU] Bột Tẩy Lồng Máy Giặt Blue 150g - Làm Sạch Sâu, Khử Mùi Diệt Khuẩn Cho Máy Giặt Cửa Ngang & Cửa Đứng.",Combo 2 Túi (Rẻ hơn mua lẻ 22%),45999,TP32743
585674827870406366,Tẩy lồng máy giặt Blue,Miền Nam - Kho mặc định,tiktokshop,2026-08-22T20:13:38+07:00,1,"[MUA NHIỀU GIẢM SÂU] Bột Tẩy Lồng Máy Giặt Blue 150g - Làm Sạch Sâu, Khử Mùi Diệt Khuẩn Cho Máy Giặt Cửa Ngang & Cửa Đứng.",Combo 2 Túi (Rẻ hơn mua lẻ 22%),45999,TP32743
585674810895664913,Tẩy lồng máy giặt Blue,Miền Nam - Kho mặc định,tiktokshop,2026-08-22T20:13:35+07:00,1,"[MUA NHIỀU GIẢM SÂU] Bột Tẩy Lồng Máy Giặt Blue 150g - Làm Sạch Sâu, Khử Mùi Diệt Khuẩn Cho Máy Giặt Cửa Ngang & Cửa Đứng.",1 TÚI (Không áp dụng Voucher Shop),29000,
585674822032459591,Tẩy lồng máy giặt Blue,Kho Hà Nội,tiktokshop,2026-08-22T20:11:38+07:00,1,Bột Vệ Sinh Lồng Máy Giặt Blue 150g/gói Kháng Khuẩn Khử Mùi Tiện Lợi Tại Nhà Không Cần Gọi Thợ,Combo 2 Túi (tiết kiệm hơn mua lẻ 22%),48999,SP000446_01
585674821796791695,Tẩy lồng máy giặt Blue,Miền Nam - Kho mặc định,tiktokshop,2026-08-22T20:11:21+07:00,1,"[MUA NHIỀU GIẢM SÂU] Bột Tẩy Lồng Máy Giặt Blue 150g - Làm Sạch Sâu, Khử Mùi Diệt Khuẩn Cho Máy Giặt Cửa Ngang & Cửa Đứng.",Combo 3 Túi (Bán chạy nhất - Đã giảm 35%),58999,SP000442
585674818075526907,Tẩy lồng máy giặt Blue,Kho Hà Nội,tiktokshop,2026-08-22T20:10:01+07:00,1,"[MUA NHIỀU GIẢM SÂU] Bột Tẩy Lồng Máy Giặt Blue 150g - Làm Sạch Sâu, Khử Mùi Diệt Khuẩn Cho Máy Giặt Cửa Ngang & Cửa Đứng.",Combo 3 Túi (Bán chạy nhất - Đã giảm 35%),59000,SP000442
585674701209110391,Tẩy lồng máy giặt Blue,Miền Nam - Kho mặc định,tiktokshop,2026-08-22T20:06:08+07:00,1,"[MUA NHIỀU GIẢM SÂU] Bột Tẩy Lồng Máy Giặt Blue 150g - Làm Sạch Sâu, Khử Mùi Diệt Khuẩn Cho Máy Giặt Cửa Ngang & Cửa Đứng.",1 TÚI (Không áp dụng Voucher Shop),29000,
585674745120326777,Tẩy lồng máy giặt Blue,Miền Nam - Kho mặc định,tiktokshop,2026-08-22T20:04:57+07:00,1,"[MUA NHIỀU GIẢM SÂU] Bột Tẩy Lồng Máy Giặt Blue 150g - Làm Sạch Sâu, Khử Mùi Diệt Khuẩn Cho Máy Giặt Cửa Ngang & Cửa Đứng.",Combo 2 Túi (Rẻ hơn mua lẻ 22%),45999,TP32743
585674798750533451,CLEVY VIỆT NAM,Miền Nam - Kho mặc định,tiktokshop,2026-08-22T20:04:41+07:00,1,"Móc Treo Đa Năng Xoay 360° 6 Nhánh, Treo Đồ Lót, Khăn, Mũ Lưỡi Trai Và Phụ Kiện - MT01",1 cái (Ngẫu nhiên màu),15500,
585674661597971988,Nước Giặt Xả Blue,Kho Hà Nội,tiktokshop,2026-08-22T20:01:39+07:00,1,"[BÁN CHẠY NHẤT] Bột Tẩy Lồng Máy Siêu Sạch Smile Mom Túi 450g - Không cần gọi thợ, Tăng tuổi thọ máy giặt gia đình",Combo 3 Túi (Bán chạy nhất),98999,SP000366
585674725643421280,Tẩy lồng máy giặt Blue,Miền Nam - Kho mặc định,tiktokshop,2026-08-22T20:00:19+07:00,1,"[MUA NHIỀU GIẢM SÂU] Bột Tẩy Lồng Máy Giặt Blue 150g - Làm Sạch Sâu, Khử Mùi Diệt Khuẩn Cho Máy Giặt Cửa Ngang & Cửa Đứng.",Combo 5 Túi (Tiết kiệm nhất - Khuyên dùng),88999,SP000443
585674597803591103,Nước Giặt Xả Blue,Kho Hà Nội,tiktokshop,2026-08-22T19:58:43+07:00,1,[MUA NHIỀU GIẢM NHIỀU] Nước Lau Kính Đa Năng Blue 560ml Siêu Sạch Chống Bám Bụi Đánh Bay Vết Bẩn Trên Tất Cả Các Bề Mặt Kính Không Để Lại Vệt Sọc,1 Chai (Không áp dụng Voucher Shop),39000,TP32279_02
585674560315491894,Tẩy lồng máy giặt Blue,Kho Hà Nội,tiktokshop,2026-08-22T19:55:50+07:00,1,"[MUA NHIỀU GIẢM SÂU] Bột Tẩy Lồng Máy Giặt Blue 150g - Làm Sạch Sâu, Khử Mùi Diệt Khuẩn Cho Máy Giặt Cửa Ngang & Cửa Đứng.",Combo 5 Túi (Tiết kiệm nhất - Khuyên dùng),88999,SP000443
585674559220254080,Tẩy lồng máy giặt Blue,Miền Nam - Kho mặc định,tiktokshop,2026-08-22T19:55:15+07:00,1,"[MUA NHIỀU GIẢM SÂU] Bột Tẩy Lồng Máy Giặt Blue 150g - Làm Sạch Sâu, Khử Mùi Diệt Khuẩn Cho Máy Giặt Cửa Ngang & Cửa Đứng.",Combo 3 Túi (Bán chạy nhất - Đã giảm 35%),58999,SP000442
585674571318724042,Nước Giặt Xả Blue,Kho Hà Nội,tiktokshop,2026-08-22T19:54:45+07:00,1,[MUA NHIỀU GIẢM NHIỀU] Nước Lau Kính Đa Năng Blue 560ml Siêu Sạch Chống Bám Bụi Đánh Bay Vết Bẩn Trên Tất Cả Các Bề Mặt Kính Không Để Lại Vệt Sọc,1 Chai (Không áp dụng Voucher Shop),38999,TP32279_02
585674556380775552,Tẩy lồng máy giặt Blue,Miền Nam - Kho mặc định,tiktokshop,2026-08-22T19:53:58+07:00,1,"[MUA NHIỀU GIẢM SÂU] Bột Tẩy Lồng Máy Giặt Blue 150g - Làm Sạch Sâu, Khử Mùi Diệt Khuẩn Cho Máy Giặt Cửa Ngang & Cửa Đứng.",Combo 3 Túi (Bán chạy nhất - Đã giảm 35%),58999,SP000442
585674488255120671,Tẩy lồng máy giặt Blue,Miền Nam - Kho mặc định,tiktokshop,2026-08-22T19:48:45+07:00,1,"[MUA NHIỀU GIẢM SÂU] Bột Tẩy Lồng Máy Giặt Blue 150g - Làm Sạch Sâu, Khử Mùi Diệt Khuẩn Cho Máy Giặt Cửa Ngang & Cửa Đứng.",Combo 3 Túi (Bán chạy nhất - Đã giảm 35%),59000,SP000442
585674445002540194,Tẩy lồng máy giặt Blue,Kho Hà Nội,tiktokshop,2026-08-22T19:48:18+07:00,1,"[MUA NHIỀU GIẢM SÂU] Bột Tẩy Lồng Máy Giặt Blue 150g - Làm Sạch Sâu, Khử Mùi Diệt Khuẩn Cho Máy Giặt Cửa Ngang & Cửa Đứng.",Combo 3 Túi (Bán chạy nhất - Đã giảm 35%),58999,SP000442
2608222Y106W8X,BLUE HN,Kho Hà Nội,shopee,2026-08-22T19:47:19+07:00,1,"[Combo 3] Bột Tẩy Lồng Blue 150g, Đánh Bay Nấm Mốc, Diệt Khuẩn, Tăng Tuổi Thọ Máy Giặt",Combo 3 gói 150G,54000,
585674453724726285,Tẩy lồng máy giặt Blue,Kho Hà Nội,tiktokshop,2026-08-22T19:47:09+07:00,1,"[MUA NHIỀU GIẢM SÂU] Bột Tẩy Lồng Máy Giặt Blue 150g - Làm Sạch Sâu, Khử Mùi Diệt Khuẩn Cho Máy Giặt Cửa Ngang & Cửa Đứng.",Combo 3 Túi (Bán chạy nhất - Đã giảm 35%),58999,SP000442
585674344897873059,Tẩy lồng máy giặt Blue,Miền Nam - Kho mặc định,tiktokshop,2026-08-22T19:43:50+07:00,1,"[MUA NHIỀU GIẢM SÂU] Bột Tẩy Lồng Máy Giặt Blue 150g - Làm Sạch Sâu, Khử Mùi Diệt Khuẩn Cho Máy Giặt Cửa Ngang & Cửa Đứng.",Combo 3 Túi (Bán chạy nhất - Đã giảm 35%),58999,SP000442
